2026-06-18 09:09,6_Monate,FRA,HND,2026-12-15,2027-01-05,ANA,Economy,Paket,Paket,1772,790,2026-12-15 11:35
2026-06-18 09:09,6_Monate,FRA,HND,2026-12-15,2027-01-05,Lufthansa,Business,Paket,Paket,4687,765,2026-12-15 14:00
2026-06-18 09:09,6_Monate,FRA,HND,2026-12-15,2027-01-05,ANA,Business,Paket,Paket,4687,790,2026-12-15 20:45
2026-06-18 09:09,10_Monate,FRA,HND,2027-04-14,2027-05-05,ANA,Economy,Paket,Paket,1527,780,2027-04-14 12:10
2026-06-18 09:09,10_Monate,FRA,HND,2027-04-14,2027-05-05,Lufthansa,Economy,Paket,Paket,1799,760,2027-04-14 14:05
2026-06-18 09:09,10_Monate,FRA,HND,2027-04-14,2027-05-05,ANA,Business,Paket,Paket,3392,780,2027-04-14 12:10
2026-06-18 09:09,10_Monate,FRA,HND,2027-04-14,2027-05-05,Lufthansa,Business,Paket,Paket,3411,760,2027-04-14 14:05
2026-06-18 09:09,6_Monate,MUC,HND,2026-12-15,2027-01-05,ANA,Economy,Paket,Paket,1778,750,2026-12-15 10:25
2026-06-18 09:09,6_Monate,MUC,HND,2026-12-15,2027-01-05,Lufthansa,Economy,Paket,Paket,1868,740,2026-12-15 12:35
2026-06-18 09:09,6_Monate,MUC,HND,2026-12-15,2027-01-05,Lufthansa,Business,Paket,Paket,4688,740,2026-12-15 12:35
2026-06-18 09:09,6_Monate,MUC,HND,2026-12-15,2027-01-05,ANA,Business,Paket,Paket,4691,750,2026-12-15 10:25
2026-06-18 09:09,10_Monate,MUC,HND,2027-04-14,2027-05-05,ANA,Economy,Paket,Paket,1458,760,2027-04-14 11:15
2026-06-18 09:09,10_Monate,MUC,HND,2027-04-14,2027-05-05,Lufthansa,Economy,Paket,Paket,1798,740,2027-04-14 12:30
2026-06-18 09:09,10_Monate,MUC,HND,2027-04-14,2027-05-05,ANA,Business,Paket,Paket,3287,760,2027-04-14 11:15
2026-06-18 09:09,10_Monate,MUC,HND,2027-04-14,2027-05-05,Lufthansa,Business,Paket,Paket,5988,740,2027-04-14 12:30
2026-06-19 09:24,6_Monate,FRA,HND,2026-12-16,2027-01-06,ANA,Economy,Paket,Paket,1682,790,2026-12-16 11:35
2026-06-19 09:24,6_Monate,FRA,HND,2026-12-16,2027-01-06,Lufthansa,Economy,Paket,Paket,1867,765,2026-12-16 14:00
2026-06-19 09:24,6_Monate,FRA,HND,2026-12-16,2027-01-06,ANA,Business,Paket,Paket,3390,790,2026-12-16 20:45
2026-06-19 09:24,6_Monate,FRA,HND,2026-12-16,2027-01-06,Lufthansa,Business,Paket,Paket,4687,765,2026-12-16 14:00
2026-06-19 09:24,10_Monate,FRA,HND,2027-04-15,2027-05-06,ANA,Economy,Paket,Paket,1607,780,2027-04-15 12:10
